s,x1,x2,y
s0292,A2,B1,0
s0292,A2,B2,0
s0292,A2,B3,0
s0292,A3,B1,0
s0292,A3,B2,0
s0292,A3,B3,0
s0292,A4,B1,0
s0292,A4,B2,0
s0292,A4,B3,0
s0293,A1,B1,0
s0293,A1,B2,0
s0293,A1,B3,0
s0293,A2,B1,0
s0293,A2,B2,0
s0293,A2,B3,0
s0293,A3,B1,0
s0293,A3,B2,0
s0293,A3,B3,0
s0293,A4,B1,0
s0293,A4,B2,0
s0293,A4,B3,0
s0294,A1,B1,0
s0294,A1,B2,0
s0294,A1,B3,0
s0294,A2,B1,0
s0294,A2,B2,0
s0294,A2,B3,0
s0294,A3,B1,0
s0294,A3,B2,0
s0294,A3,B3,0
s0294,A4,B1,0
s0294,A4,B2,0
s0294,A4,B3,0
s0295,A1,B1,0
s0295,A1,B2,0
s0295,A1,B3,0
s0295,A2,B1,0
s0295,A2,B2,0
s0295,A2,B3,0
s0295,A3,B1,0
s0295,A3,B2,0
s0295,A3,B3,0
s0295,A4,B1,0
s0295,A4,B2,0
s0295,A4,B3,0
s0296,A1,B1,0
s0296,A1,B2,0
s0296,A1,B3,0
s0296,A2,B1,0
s0296,A2,B2,0
s0296,A2,B3,0
s0296,A3,B1,0
s0296,A3,B2,0
s0296,A3,B3,0
s0296,A4,B1,0
s0296,A4,B2,0
s0296,A4,B3,0
s0297,A1,B1,0
s0297,A1,B2,0
s0297,A1,B3,0
s0297,A2,B1,0
s0297,A2,B2,0
s0297,A2,B3,0
s0297,A3,B1,0
s0297,A3,B2,0
s0297,A3,B3,0
s0297,A4,B1,0
s0297,A4,B2,0
s0297,A4,B3,0
s0298,A1,B1,0
s0298,A1,B2,0
s0298,A1,B3,0
s0298,A2,B1,0
s0298,A2,B2,0
s0298,A2,B3,0
s0298,A3,B1,0
s0298,A3,B2,0
s0298,A3,B3,0
s0298,A4,B1,0
s0298,A4,B2,0
s0298,A4,B3,0
s0299,A1,B1,0
s0299,A1,B2,0
s0299,A1,B3,0
s0299,A2,B1,0
s0299,A2,B2,0
s0299,A2,B3,0
s0299,A3,B1,0
s0299,A3,B2,0
s0299,A3,B3,0
s0299,A4,B1,0
s0299,A4,B2,0
s0299,A4,B3,0
s0300,A1,B1,0
s0300,A1,B2,0
s0300,A1,B3,0
s0300,A2,B1,0
s0300,A2,B2,0
s0300,A2,B3,0
s0300,A3,B1,0
s0300,A3,B2,0
s0300,A3,B3,0
s0300,A4,B1,0
s0300,A4,B2,0
s0300,A4,B3,0
s0301,A1,B1,0
s0301,A1,B2,0
s0301,A1,B3,0
s0301,A2,B1,0
s0301,A2,B2,0
s0301,A2,B3,0
s0301,A3,B1,0
s0301,A3,B2,0
s0301,A3,B3,0
s0301,A4,B1,0
s0301,A4,B2,0
s0301,A4,B3,0
s0302,A1,B1,0
s0302,A1,B2,0
s0302,A1,B3,0
s0302,A2,B1,0
s0302,A2,B2,0
s0302,A2,B3,0
s0302,A3,B1,0
s0302,A3,B2,0
s0302,A3,B3,0
s0302,A4,B1,0
s0302,A4,B2,0
s0302,A4,B3,0
s0303,A1,B1,0
s0303,A1,B2,0
s0303,A1,B3,0
s0303,A2,B1,0
s0303,A2,B2,0
s0303,A2,B3,0
s0303,A3,B1,0
s0303,A3,B2,0
s0303,A3,B3,0
s0303,A4,B1,0
s0303,A4,B2,0
s0303,A4,B3,0
s0304,A1,B1,0
s0304,A1,B2,0
s0304,A1,B3,0
s0304,A2,B1,0
s0304,A2,B2,0
s0304,A2,B3,0
s0304,A3,B1,0
s0304,A3,B2,0
s0304,A3,B3,0
s0304,A4,B1,0
s0304,A4,B2,0
s0304,A4,B3,0
s0305,A1,B1,0
s0305,A1,B2,0
s0305,A1,B3,0
s0305,A2,B1,0
s0305,A2,B2,0
s0305,A2,B3,0
s0305,A3,B1,0
s0305,A3,B2,0
s0305,A3,B3,0
s0305,A4,B1,0
s0305,A4,B2,0
s0305,A4,B3,0
s0306,A1,B1,0
s0306,A1,B2,0
s0306,A1,B3,0
s0306,A2,B1,0
s0306,A2,B2,0
s0306,A2,B3,0
s0306,A3,B1,0
s0306,A3,B2,0
s0306,A3,B3,0
s0306,A4,B1,0
s0306,A4,B2,0
s0306,A4,B3,0
s0307,A1,B1,0
s0307,A1,B2,0
s0307,A1,B3,0
s0307,A2,B1,0
s0307,A2,B2,0
s0307,A2,B3,0
s0307,A3,B1,0
s0307,A3,B2,0
s0307,A3,B3,0
s0307,A4,B1,0
s0307,A4,B2,0
s0307,A4,B3,0
s0308,A1,B1,0
s0308,A1,B2,0
s0308,A1,B3,0
s0308,A2,B1,0
s0308,A2,B2,0
s0308,A2,B3,0
s0308,A3,B1,0
s0308,A3,B2,0
s0308,A3,B3,0
s0308,A4,B1,0
s0308,A4,B2,0
s0308,A4,B3,0
s0309,A1,B1,0
s0309,A1,B2,0
s0309,A1,B3,0
s0309,A2,B1,0
s0309,A2,B2,0
s0309,A2,B3,0
s0309,A3,B1,0
s0309,A3,B2,0
s0309,A3,B3,0
s0309,A4,B1,0
s0309,A4,B2,0
s0309,A4,B3,0
s0310,A1,B1,0
s0310,A1,B2,0
s0310,A1,B3,0
s0310,A2,B1,0
s0310,A2,B2,0
s0310,A2,B3,0
s0310,A3,B1,0
s0310,A3,B2,0
s0310,A3,B3,0
s0310,A4,B1,0
s0310,A4,B2,0
s0310,A4,B3,0
s0311,A1,B1,0
s0311,A1,B2,0
s0311,A1,B3,0
s0311,A2,B1,0
s0311,A2,B2,0
s0311,A2,B3,0
s0311,A3,B1,0
s0311,A3,B2,0
s0311,A3,B3,0
s0311,A4,B1,0
s0311,A4,B2,0
s0311,A4,B3,0
s0312,A1,B1,0
s0312,A1,B2,0
s0312,A1,B3,0
s0312,A2,B1,0
s0312,A2,B2,0
s0312,A2,B3,0
s0312,A3,B1,0
s0312,A3,B2,0
s0312,A3,B3,0
s0312,A4,B1,0
s0312,A4,B2,0
s0312,A4,B3,0
s0313,A1,B1,0
s0313,A1,B2,0
s0313,A1,B3,0
s0313,A2,B1,0
s0313,A2,B2,0
s0313,A2,B3,0
s0313,A3,B1,0
s0313,A3,B2,0
s0313,A3,B3,0
s0313,A4,B1,0
s0313,A4,B2,0
s0313,A4,B3,0
s0314,A1,B1,0
s0314,A1,B2,0
s0314,A1,B3,0
s0314,A2,B1,0
s0314,A2,B2,0
s0314,A2,B3,0
s0314,A3,B1,0
s0314,A3,B2,0
s0314,A3,B3,0
s0314,A4,B1,0
s0314,A4,B2,0
s0314,A4,B3,0
s0315,A1,B1,0
s0315,A1,B2,0
s0315,A1,B3,0
s0315,A2,B1,0
s0315,A2,B2,0
s0315,A2,B3,0
s0315,A3,B1,0
s0315,A3,B2,0
s0315,A3,B3,0
s0315,A4,B1,0
s0315,A4,B2,0
s0315,A4,B3,0
s0316,A1,B1,0
s0316,A1,B2,0
s0316,A1,B3,0
s0316,A2,B1,0
s0316,A2,B2,0
s0316,A2,B3,0
s0316,A3,B1,0
s0316,A3,B2,0
s0316,A3,B3,0
s0316,A4,B1,0
s0316,A4,B2,0
s0316,A4,B3,0
s0317,A1,B1,0
s0317,A1,B2,0
s0317,A1,B3,0
s0317,A2,B1,0
s0317,A2,B2,0
s0317,A2,B3,0
s0317,A3,B1,0
s0317,A3,B2,0
s0317,A3,B3,0
s0317,A4,B1,0
s0317,A4,B2,0
s0317,A4,B3,0
s0318,A1,B1,0
s0318,A1,B2,0
s0318,A1,B3,0
s0318,A2,B1,0
s0318,A2,B2,0
s0318,A2,B3,0
s0318,A3,B1,0
s0318,A3,B2,0
s0318,A3,B3,0
s0318,A4,B1,0
s0318,A4,B2,0
s0318,A4,B3,0
s0319,A1,B1,0
s0319,A1,B2,0
s0319,A1,B3,0
s0319,A2,B1,0
s0319,A2,B2,0
s0319,A2,B3,0
s0319,A3,B1,0
s0319,A3,B2,0
s0319,A3,B3,0
s0319,A4,B1,0
s0319,A4,B2,0
s0319,A4,B3,0
s0320,A1,B1,0
s0320,A1,B2,0
s0320,A1,B3,0
s0320,A2,B1,0
s0320,A2,B2,0
s0320,A2,B3,0
s0320,A3,B1,0
s0320,A3,B2,0
s0320,A3,B3,0
s0320,A4,B1,0
s0320,A4,B2,0
s0320,A4,B3,0
s0321,A1,B1,0
s0321,A1,B2,0
s0321,A1,B3,0
s0321,A2,B1,0
s0321,A2,B2,0
s0321,A2,B3,0
s0321,A3,B1,0
s0321,A3,B2,0
s0321,A3,B3,0
s0321,A4,B1,0
s0321,A4,B2,0
s0321,A4,B3,0
s0322,A1,B1,0
s0322,A1,B2,0
s0322,A1,B3,0
s0322,A2,B1,0
s0322,A2,B2,0
s0322,A2,B3,0
s0322,A3,B1,0
s0322,A3,B2,0
s0322,A3,B3,0
s0322,A4,B1,0
s0322,A4,B2,0
s0322,A4,B3,0
s0323,A1,B1,0
s0323,A1,B2,0
s0323,A1,B3,0
s0323,A2,B1,0
s0323,A2,B2,0
s0323,A2,B3,0
s0323,A3,B1,0
s0323,A3,B2,0
s0323,A3,B3,0
s0323,A4,B1,0
s0323,A4,B2,0
s0323,A4,B3,0
s0324,A1,B1,0
s0324,A1,B2,0
s0324,A1,B3,0
s0324,A2,B1,0
s0324,A2,B2,0
s0324,A2,B3,0
s0324,A3,B1,0
s0324,A3,B2,0
s0324,A3,B3,0
s0324,A4,B1,0
s0324,A4,B2,0
s0324,A4,B3,0
s0325,A1,B1,0
s0325,A1,B2,0
s0325,A1,B3,0
s0325,A2,B1,0
s0325,A2,B2,0
s0325,A2,B3,0
s0325,A3,B1,0
s0325,A3,B2,0
s0325,A3,B3,0
s0325,A4,B1,0
s0325,A4,B2,0
s0325,A4,B3,0
s0326,A1,B1,0
s0326,A1,B2,0
s0326,A1,B3,0
s0326,A2,B1,0
s0326,A2,B2,0
s0326,A2,B3,0
s0326,A3,B1,0
s0326,A3,B2,0
s0326,A3,B3,0
s0326,A4,B1,0
s0326,A4,B2,0
s0326,A4,B3,0
s0327,A1,B1,0
s0327,A1,B2,0
s0327,A1,B3,0
s0327,A2,B1,0
s0327,A2,B2,0
s0327,A2,B3,0
s0327,A3,B1,0
s0327,A3,B2,0
s0327,A3,B3,0
s0327,A4,B1,0
s0327,A4,B2,0
s0327,A4,B3,0
s0328,A1,B1,0
s0328,A1,B2,0
s0328,A1,B3,0
s0328,A2,B1,0
s0328,A2,B2,0
s0328,A2,B3,0
s0328,A3,B1,0
s0328,A3,B2,0
s0328,A3,B3,0
s0328,A4,B1,0
s0328,A4,B2,0
s0328,A4,B3,0
s0329,A1,B1,0
s0329,A1,B2,0
s0329,A1,B3,0
s0329,A2,B1,0
s0329,A2,B2,0
s0329,A2,B3,0
s0329,A3,B1,0
s0329,A3,B2,0
s0329,A3,B3,0
s0329,A4,B1,0
s0329,A4,B2,0
s0329,A4,B3,0
s0330,A1,B1,0
s0330,A1,B2,0
s0330,A1,B3,0
s0330,A2,B1,0
s0330,A2,B2,0
s0330,A2,B3,0
s0330,A3,B1,0
s0330,A3,B2,0
s0330,A3,B3,0
s0330,A4,B1,0
s0330,A4,B2,0
s0330,A4,B3,0
s0331,A1,B1,0
s0331,A1,B2,0
s0331,A1,B3,0
s0331,A2,B1,0
s0331,A2,B2,0
s0331,A2,B3,0
s0331,A3,B1,0
s0331,A3,B2,0
s0331,A3,B3,0
s0331,A4,B1,0
s0331,A4,B2,0
s0331,A4,B3,0
s0332,A1,B1,0
s0332,A1,B2,0
s0332,A1,B3,0
s0332,A2,B1,0
s0332,A2,B2,0
s0332,A2,B3,0
s0332,A3,B1,0
s0332,A3,B2,0
s0332,A3,B3,0
s0332,A4,B1,0
s0332,A4,B2,0
s0332,A4,B3,0
s0333,A1,B1,0
s0333,A1,B2,0
s0333,A1,B3,0
s0333,A2,B1,0
s0333,A2,B2,0
s0333,A2,B3,0
s0333,A3,B1,0
s0333,A3,B2,0
s0333,A3,B3,0
s0333,A4,B1,0
s0333,A4,B2,0
s0333,A4,B3,0
s0334,A1,B1,0
s0334,A1,B2,0
s0334,A1,B3,0
s0334,A2,B1,0
s0334,A2,B2,0
s0334,A2,B3,0
s0334,A3,B1,0
s0334,A3,B2,0
s0334,A3,B3,0
s0334,A4,B1,0
s0334,A4,B2,0
s0334,A4,B3,0
s0335,A1,B1,0
s0335,A1,B2,0
s0335,A1,B3,0
s0335,A2,B1,0
s0335,A2,B2,0
s0335,A2,B3,0
s0335,A3,B1,0
s0335,A3,B2,0
s0335,A3,B3,0
s0335,A4,B1,0
s0335,A4,B2,0
s0335,A4,B3,0
s0336,A1,B1,0
s0336,A1,B2,0
s0336,A1,B3,0
s0336,A2,B1,0
s0336,A2,B2,0
s0336,A2,B3,0
s0336,A3,B1,0
s0336,A3,B2,0
s0336,A3,B3,0
s0336,A4,B1,0
s0336,A4,B2,0
s0336,A4,B3,0
s0337,A1,B1,0
s0337,A1,B2,0
s0337,A1,B3,0
s0337,A2,B1,0
s0337,A2,B2,0
s0337,A2,B3,0
s0337,A3,B1,0
s0337,A3,B2,0
s0337,A3,B3,0
s0337,A4,B1,0
s0337,A4,B2,0
s0337,A4,B3,0
s0338,A1,B1,0
s0338,A1,B2,0
s0338,A1,B3,0
s0338,A2,B1,0
s0338,A2,B2,0
s0338,A2,B3,0
s0338,A3,B1,0
s0338,A3,B2,0
s0338,A3,B3,0
s0338,A4,B1,0
s0338,A4,B2,0
s0338,A4,B3,0
s0339,A1,B1,0
s0339,A1,B2,0
s0339,A1,B3,0
s0339,A2,B1,0
s0339,A2,B2,0
s0339,A2,B3,0
s0339,A3,B1,0
s0339,A3,B2,0
s0339,A3,B3,0
s0339,A4,B1,0
s0339,A4,B2,0
s0339,A4,B3,0
s0340,A1,B1,0
s0340,A1,B2,0
s0340,A1,B3,0
s0340,A2,B1,0
s0340,A2,B2,0
s0340,A2,B3,0
s0340,A3,B1,0
s0340,A3,B2,0
s0340,A3,B3,0
s0340,A4,B1,0
s0340,A4,B2,0
s0340,A4,B3,0
s0341,A1,B1,0
s0341,A1,B2,0
s0341,A1,B3,0
s0341,A2,B1,0
s0341,A2,B2,0
s0341,A2,B3,0
s0341,A3,B1,0
s0341,A3,B2,0
s0341,A3,B3,0
s0341,A4,B1,0
s0341,A4,B2,0
s0341,A4,B3,0
s0342,A1,B1,0
s0342,A1,B2,0
s0342,A1,B3,0
s0342,A2,B1,0
s0342,A2,B2,0
s0342,A2,B3,0
s0342,A3,B1,0
s0342,A3,B2,0
s0342,A3,B3,0
s0342,A4,B1,0
s0342,A4,B2,0
s0342,A4,B3,0
s0343,A1,B1,0
s0343,A1,B2,0
s0343,A1,B3,0
s0343,A2,B1,0
s0343,A2,B2,0
s0343,A2,B3,0
s0343,A3,B1,0
s0343,A3,B2,0
s0343,A3,B3,0
s0343,A4,B1,0
s0343,A4,B2,0
s0343,A4,B3,0
s0344,A1,B1,0
s0344,A1,B2,0
s0344,A1,B3,0
s0344,A2,B1,0
s0344,A2,B2,0
s0344,A2,B3,0
s0344,A3,B1,0
s0344,A3,B2,0
s0344,A3,B3,0
s0344,A4,B1,0
s0344,A4,B2,0
s0344,A4,B3,0
s0345,A1,B1,0
s0345,A1,B2,0
s0345,A1,B3,0
s0345,A2,B1,0
s0345,A2,B2,0
s0345,A2,B3,0
s0345,A3,B1,0
s0345,A3,B2,0
s0345,A3,B3,0
s0345,A4,B1,0
s0345,A4,B2,0
s0345,A4,B3,0
s0346,A1,B1,0
s0346,A1,B2,0
s0346,A1,B3,0
s0346,A2,B1,0
s0346,A2,B2,0
s0346,A2,B3,0
s0346,A3,B1,0
s0346,A3,B2,0
s0346,A3,B3,0
s0346,A4,B1,0
s0346,A4,B2,0
s0346,A4,B3,0
s0347,A1,B1,0
s0347,A1,B2,0
s0347,A1,B3,0
s0347,A2,B1,0
s0347,A2,B2,0
s0347,A2,B3,0
s0347,A3,B1,0
s0347,A3,B2,0
s0347,A3,B3,0
s0347,A4,B1,0
s0347,A4,B2,0
s0347,A4,B3,0
s0348,A1,B1,0
s0348,A1,B2,0
s0348,A1,B3,0
s0348,A2,B1,0
s0348,A2,B2,0
s0348,A2,B3,0
s0348,A3,B1,0
s0348,A3,B2,0
s0348,A3,B3,0
s0348,A4,B1,0
s0348,A4,B2,0
s0348,A4,B3,0
s0349,A1,B1,0
s0349,A1,B2,0
s0349,A1,B3,0
s0349,A2,B1,0
s0349,A2,B2,0
s0349,A2,B3,0
s0349,A3,B1,0
s0349,A3,B2,0
s0349,A3,B3,0
s0349,A4,B1,0
s0349,A4,B2,0
s0349,A4,B3,0
s0350,A1,B1,0
s0350,A1,B2,0
s0350,A1,B3,0
s0350,A2,B1,0
s0350,A2,B2,0
s0350,A2,B3,0
s0350,A3,B1,0
s0350,A3,B2,0
s0350,A3,B3,0
s0350,A4,B1,0
s0350,A4,B2,0
s0350,A4,B3,0
s0351,A1,B1,0
s0351,A1,B2,0
s0351,A1,B3,0
s0351,A2,B1,0
s0351,A2,B2,0
s0351,A2,B3,0
s0351,A3,B1,0
s0351,A3,B2,0
s0351,A3,B3,0
s0351,A4,B1,0
s0351,A4,B2,0
s0351,A4,B3,0
s0352,A1,B1,0
s0352,A1,B2,0
s0352,A1,B3,0
s0352,A2,B1,0
s0352,A2,B2,0
s0352,A2,B3,0
s0352,A3,B1,0
s0352,A3,B2,0
s0352,A3,B3,0
s0352,A4,B1,0
s0352,A4,B2,0
s0352,A4,B3,0
s0353,A1,B1,0
s0353,A1,B2,0
s0353,A1,B3,0
s0353,A2,B1,0
s0353,A2,B2,0
s0353,A2,B3,0
s0353,A3,B1,0
s0353,A3,B2,0
s0353,A3,B3,0
s0353,A4,B1,0
s0353,A4,B2,0
s0353,A4,B3,0
s0354,A1,B1,0
s0354,A1,B2,0
s0354,A1,B3,0
s0354,A2,B1,0
s0354,A2,B2,0
s0354,A2,B3,0
s0354,A3,B1,0
s0354,A3,B2,0
s0354,A3,B3,0
s0354,A4,B1,0
s0354,A4,B2,0
s0354,A4,B3,0
s0355,A1,B1,0
s0355,A1,B2,0
s0355,A1,B3,0
s0355,A2,B1,0
s0355,A2,B2,0
s0355,A2,B3,0
s0355,A3,B1,0
s0355,A3,B2,0
s0355,A3,B3,0
s0355,A4,B1,0
s0355,A4,B2,0
s0355,A4,B3,0
s0356,A1,B1,0
s0356,A1,B2,0
s0356,A1,B3,0
s0356,A2,B1,0
s0356,A2,B2,0
s0356,A2,B3,0
s0356,A3,B1,0
s0356,A3,B2,0
s0356,A3,B3,0
s0356,A4,B1,0
s0356,A4,B2,0
s0356,A4,B3,0
s0357,A1,B1,0
s0357,A1,B2,0
s0357,A1,B3,0
s0357,A2,B1,0
s0357,A2,B2,0
s0357,A2,B3,0
s0357,A3,B1,0
s0357,A3,B2,0
s0357,A3,B3,0
s0357,A4,B1,0
s0357,A4,B2,0
s0357,A4,B3,0
s0358,A1,B1,0
s0358,A1,B2,0
s0358,A1,B3,0
s0358,A2,B1,0
s0358,A2,B2,0
s0358,A2,B3,0
s0358,A3,B1,0
s0358,A3,B2,0
s0358,A3,B3,0
s0358,A4,B1,0
s0358,A4,B2,0
s0358,A4,B3,0
s0359,A1,B1,0
s0359,A1,B2,0
s0359,A1,B3,0
s0359,A2,B1,0
s0359,A2,B2,0
s0359,A2,B3,0
s0359,A3,B1,0
s0359,A3,B2,0
s0359,A3,B3,0
s0359,A4,B1,0
s0359,A4,B2,0
s0359,A4,B3,0
s0360,A1,B1,0
s0360,A1,B2,0
s0360,A1,B3,0
s0360,A2,B1,0
s0360,A2,B2,0
s0360,A2,B3,0
s0360,A3,B1,0
s0360,A3,B2,0
s0360,A3,B3,0
s0360,A4,B1,0
s0360,A4,B2,0
s0360,A4,B3,0
s0361,A1,B1,0
s0361,A1,B2,0
s0361,A1,B3,0
s0361,A2,B1,0
s0361,A2,B2,0
s0361,A2,B3,0
s0361,A3,B1,0
s0361,A3,B2,0
s0361,A3,B3,0
s0361,A4,B1,0
s0361,A4,B2,0
s0361,A4,B3,0
s0362,A1,B1,0
s0362,A1,B2,0
s0362,A1,B3,0
s0362,A2,B1,0
s0362,A2,B2,0
s0362,A2,B3,0
s0362,A3,B1,0
s0362,A3,B2,0
s0362,A3,B3,0
s0362,A4,B1,0
s0362,A4,B2,0
s0362,A4,B3,0
s0363,A1,B1,0
s0363,A1,B2,0
s0363,A1,B3,0
s0363,A2,B1,0
s0363,A2,B2,0
s0363,A2,B3,0
s0363,A3,B1,0
s0363,A3,B2,0
s0363,A3,B3,0
s0363,A4,B1,0
s0363,A4,B2,0
s0363,A4,B3,0
s0364,A1,B1,0
s0364,A1,B2,0
s0364,A1,B3,0
s0364,A2,B1,0
s0364,A2,B2,0
s0364,A2,B3,0
s0364,A3,B1,0
s0364,A3,B2,0
s0364,A3,B3,0
s0364,A4,B1,0
s0364,A4,B2,0
s0364,A4,B3,0
s0365,A1,B1,0
s0365,A1,B2,0
s0365,A1,B3,0
s0365,A2,B1,0
s0365,A2,B2,0
s0365,A2,B3,0
s0365,A3,B1,0
s0365,A3,B2,0
s0365,A3,B3,0
s0365,A4,B1,0
s0365,A4,B2,0
s0365,A4,B3,0
s0366,A1,B1,0
s0366,A1,B2,0
s0366,A1,B3,0
s0366,A2,B1,0
s0366,A2,B2,0
s0366,A2,B3,0
s0366,A3,B1,0
s0366,A3,B2,0
s0366,A3,B3,0
s0366,A4,B1,0
s0366,A4,B2,0
s0366,A4,B3,0
s0367,A1,B1,0
s0367,A1,B2,0
s0367,A1,B3,0
s0367,A2,B1,0
s0367,A2,B2,0
s0367,A2,B3,0
s0367,A3,B1,0
s0367,A3,B2,0
s0367,A3,B3,0
s0367,A4,B1,0
s0367,A4,B2,0
s0367,A4,B3,0
s0368,A1,B1,0
s0368,A1,B2,0
s0368,A1,B3,0
s0368,A2,B1,0
s0368,A2,B2,0
s0368,A2,B3,0
s0368,A3,B1,0
s0368,A3,B2,0
s0368,A3,B3,0
s0368,A4,B1,0
s0368,A4,B2,0
s0368,A4,B3,0
s0369,A1,B1,0
s0369,A1,B2,0
s0369,A1,B3,0
s0369,A2,B1,0
s0369,A2,B2,0
s0369,A2,B3,0
s0369,A3,B1,0
s0369,A3,B2,0
s0369,A3,B3,0
s0369,A4,B1,0
s0369,A4,B2,0
s0369,A4,B3,0
s0370,A1,B1,0
s0370,A1,B2,0
s0370,A1,B3,0
s0370,A2,B1,0
s0370,A2,B2,0
s0370,A2,B3,0
s0370,A3,B1,0
s0370,A3,B2,0
s0370,A3,B3,0
s0370,A4,B1,0
s0370,A4,B2,0
s0370,A4,B3,0
s0371,A1,B1,0
s0371,A1,B2,0
s0371,A1,B3,0
s0371,A2,B1,0
s0371,A2,B2,0
s0371,A2,B3,0
s0371,A3,B1,0
s0371,A3,B2,0
s0371,A3,B3,0
s0371,A4,B1,0
s0371,A4,B2,0
s0371,A4,B3,0
s0372,A1,B1,0
s0372,A1,B2,0
s0372,A1,B3,0
s0372,A2,B1,0
s0372,A2,B2,0
s0372,A2,B3,0
s0372,A3,B1,0
s0372,A3,B2,0
s0372,A3,B3,0
s0372,A4,B1,0
s0372,A4,B2,0
s0372,A4,B3,0
s0373,A1,B1,0
s0373,A1,B2,0
s0373,A1,B3,0
s0373,A2,B1,0
s0373,A2,B2,0
s0373,A2,B3,0
s0373,A3,B1,0
s0373,A3,B2,0
s0373,A3,B3,0
s0373,A4,B1,0
s0373,A4,B2,0
s0373,A4,B3,0
s0374,A1,B1,0
s0374,A1,B2,0
s0374,A1,B3,0
s0374,A2,B1,0
s0374,A2,B2,0
s0374,A2,B3,0
s0374,A3,B1,0
s0374,A3,B2,0
s0374,A3,B3,0
s0374,A4,B1,0
s0374,A4,B2,0
s0374,A4,B3,0
s0375,A1,B1,0
s0375,A1,B2,0
s0375,A1,B3,0
s0375,A2,B1,0
s0375,A2,B2,0
s0375,A2,B3,0
s0375,A3,B1,0
s0375,A3,B2,0
s0375,A3,B3,0
s0375,A4,B1,0
s0375,A4,B2,0
s0375,A4,B3,0
s0376,A1,B1,0
s0376,A1,B2,0
s0376,A1,B3,0
s0376,A2,B1,0
s0376,A2,B2,0
s0376,A2,B3,0
s0376,A3,B1,0
s0376,A3,B2,0
s0376,A3,B3,0
s0376,A4,B1,0
s0376,A4,B2,0
s0376,A4,B3,0
s0377,A1,B1,0
s0377,A1,B2,0
s0377,A1,B3,0
s0377,A2,B1,0
s0377,A2,B2,0
s0377,A2,B3,0
s0377,A3,B1,0
s0377,A3,B2,0
s0377,A3,B3,0
s0377,A4,B1,0
s0377,A4,B2,0
s0377,A4,B3,0
s0378,A1,B1,0
s0378,A1,B2,0
s0378,A1,B3,0
s0378,A2,B1,0
s0378,A2,B2,0
s0378,A2,B3,0
s0378,A3,B1,0
s0378,A3,B2,0
s0378,A3,B3,0
s0378,A4,B1,0
s0378,A4,B2,0
s0378,A4,B3,0
s0379,A1,B1,0
s0379,A1,B2,0
s0379,A1,B3,0
s0379,A2,B1,0
s0379,A2,B2,0
s0379,A2,B3,0
s0379,A3,B1,0
s0379,A3,B2,0
s0379,A3,B3,0
s0379,A4,B1,0
s0379,A4,B2,0
s0379,A4,B3,0
s0380,A1,B1,0
s0380,A1,B2,0
s0380,A1,B3,0
s0380,A2,B1,0
s0380,A2,B2,0
s0380,A2,B3,0
s0380,A3,B1,0
s0380,A3,B2,0
s0380,A3,B3,0
s0380,A4,B1,0
s0380,A4,B2,0
s0380,A4,B3,0
s0381,A1,B1,0
s0381,A1,B2,0
s0381,A1,B3,0
s0381,A2,B1,0
s0381,A2,B2,0
s0381,A2,B3,0
s0381,A3,B1,0
s0381,A3,B2,0
s0381,A3,B3,0
s0381,A4,B1,0
s0381,A4,B2,0
s0381,A4,B3,0
s0382,A1,B1,0
s0382,A1,B2,0
s0382,A1,B3,0
s0382,A2,B1,0
s0382,A2,B2,0
s0382,A2,B3,0
s0382,A3,B1,0
s0382,A3,B2,0
s0382,A3,B3,0
s0382,A4,B1,0
s0382,A4,B2,0
s0382,A4,B3,0
s0383,A1,B1,0
s0383,A1,B2,0
s0383,A1,B3,0
s0383,A2,B1,0
s0383,A2,B2,0
s0383,A2,B3,0
s0383,A3,B1,0
s0383,A3,B2,0
s0383,A3,B3,0
s0383,A4,B1,0
s0383,A4,B2,0
s0383,A4,B3,0
s0384,A1,B1,0
s0384,A1,B2,0
s0384,A1,B3,0
s0384,A2,B1,0
s0384,A2,B2,0
s0384,A2,B3,0
s0384,A3,B1,0
s0384,A3,B2,0
s0384,A3,B3,0
s0384,A4,B1,0
s0384,A4,B2,0
s0384,A4,B3,0
s0385,A1,B1,0
s0385,A1,B2,0
s0385,A1,B3,0
s0385,A2,B1,0
s0385,A2,B2,0
s0385,A2,B3,0
s0385,A3,B1,0
s0385,A3,B2,0
s0385,A3,B3,0
s0385,A4,B1,0
s0385,A4,B2,0
s0385,A4,B3,0
s0386,A1,B1,0
s0386,A1,B2,0
s0386,A1,B3,0
s0386,A2,B1,0
s0386,A2,B2,0
s0386,A2,B3,0
s0386,A3,B1,0
s0386,A3,B2,0
s0386,A3,B3,0
s0386,A4,B1,0
s0386,A4,B2,0
s0386,A4,B3,0
s0387,A1,B1,0
s0387,A1,B2,0
s0387,A1,B3,0
s0387,A2,B1,0
s0387,A2,B2,0
s0387,A2,B3,0
s0387,A3,B1,0
s0387,A3,B2,0
s0387,A3,B3,0
s0387,A4,B1,0
s0387,A4,B2,0
s0387,A4,B3,0
s0388,A1,B1,0
s0388,A1,B2,0
s0388,A1,B3,0
s0388,A2,B1,0
s0388,A2,B2,0
s0388,A2,B3,0
s0388,A3,B1,0
s0388,A3,B2,0
s0388,A3,B3,0
s0388,A4,B1,0
s0388,A4,B2,0
s0388,A4,B3,0
s0389,A1,B1,0
s0389,A1,B2,0
s0389,A1,B3,0
s0389,A2,B1,0
