n,design,family,method,alpha,effectX1,effectX2,effectX1X2,effectX3,rateX1,rateX2,rateX1X2,rateX3,rateX1X3,rateX2X3,rateX1X2X3
20,2x2x2,poisson,RNK,0.05,0,0,0,0,0.0478,0.0524,0.0536,0.0468,0.0456,0.0492,0.0542
20,2x2x2,poisson,ART,0.05,0,0,0,0,0.0586,0.06,0.0564,0.0624,0.0504,0.0588,0.06
20,2x2x2,poisson,INT,0.05,0,0,0,0,0.0476,0.0516,0.051,0.0486,0.0446,0.048,0.0532
20,2x2x2,poisson,PAR,0.01,0,0,0,0,0.0078,0.009,0.009,0.0098,0.0076,0.011,0.0092
20,2x2x2,poisson,RNK,0.01,0,0,0,0,0.0094,0.0104,0.0108,0.0102,0.0066,0.012,0.0118
20,2x2x2,poisson,ART,0.01,0,0,0,0,0.0132,0.014,0.0128,0.0132,0.0106,0.014,0.0154
20,2x2x2,poisson,INT,0.01,0,0,0,0,0.0092,0.011,0.0106,0.0106,0.0076,0.0114,0.0104
20,2x2x2,poisson,PAR,0.05,0.5,0.5,0,0,0.9994,0.9988,0.2422,0.045,0.0434,0.0454,0.0444
20,2x2x2,poisson,RNK,0.05,0.5,0.5,0,0,0.999,0.9984,0.076,0.0486,0.0464,0.0504,0.0466
20,2x2x2,poisson,ART,0.05,0.5,0.5,0,0,0.9986,0.9978,0.0702,0.276,0.0632,0.0674,0.0628
20,2x2x2,poisson,INT,0.05,0.5,0.5,0,0,0.9994,0.9988,0.1106,0.0482,0.0454,0.0502,0.0434
20,2x2x2,poisson,PAR,0.01,0.5,0.5,0,0,0.9946,0.9944,0.0882,0.0088,0.0074,0.0098,0.0086
20,2x2x2,poisson,RNK,0.01,0.5,0.5,0,0,0.99,0.9892,0.0198,0.0102,0.0074,0.0108,0.008
20,2x2x2,poisson,ART,0.01,0.5,0.5,0,0,0.9894,0.9916,0.0174,0.1214,0.0154,0.0164,0.0136
20,2x2x2,poisson,INT,0.01,0.5,0.5,0,0,0.9936,0.9932,0.0292,0.0114,0.0088,0.0106,0.009
20,2x2x2,poisson,PAR,0.05,1,1,0,0,1,1,0.9926,0.0366,0.0346,0.0366,0.0374
20,2x2x2,poisson,RNK,0.05,1,1,0,0,1,1,0.4224,0.0478,0.0518,0.0492,0.049
20,2x2x2,poisson,ART,0.05,1,1,0,0,1,1,0.0942,0.995,0.0926,0.0986,0.0872
20,2x2x2,poisson,INT,0.05,1,1,0,0,1,1,0.648,0.0474,0.0476,0.0524,0.0462
20,2x2x2,poisson,PAR,0.01,1,1,0,0,1,1,0.9638,0.0074,0.005,0.0046,0.0062
20,2x2x2,poisson,RNK,0.01,1,1,0,0,1,1,0.1876,0.0086,0.0082,0.0098,0.0094
20,2x2x2,poisson,ART,0.01,1,1,0,0,1,1,0.0274,0.977,0.0244,0.0284,0.0266
20,2x2x2,poisson,INT,0.01,1,1,0,0,1,1,0.3732,0.0088,0.0068,0.0094,0.0088
20,2x2x2,poisson,PAR,0.05,2,2,0,0,1,1,1,0.0242,0.0258,0.0216,0.0266
20,2x2x2,poisson,RNK,0.05,2,2,0,0,1,1,0.9978,0.0494,0.0472,0.0506,0.0508
20,2x2x2,poisson,ART,0.05,2,2,0,0,1,1,0.319,1,0.3176,0.316,0.3214
20,2x2x2,poisson,INT,0.05,2,2,0,0,1,1,1,0.0426,0.0438,0.045,0.0456
20,2x2x2,poisson,PAR,0.01,2,2,0,0,1,1,1,0.0024,0.0026,0.003,0.0032
20,2x2x2,poisson,RNK,0.01,2,2,0,0,1,1,0.9766,0.008,0.0094,0.01,0.0084
20,2x2x2,poisson,ART,0.01,2,2,0,0,1,1,0.1514,1,0.1548,0.1556,0.1516
20,2x2x2,poisson,INT,0.01,2,2,0,0,1,1,0.9998,0.0062,0.0084,0.0078,0.0072
20,2x2x2,poisson,PAR,0.05,4,4,0,0,1,1,1,0.0178,0.017,0.0178,0.0176
20,2x2x2,poisson,RNK,0.05,4,4,0,0,1,1,1,0.0494,0.0506,0.05,0.0468
20,2x2x2,poisson,ART,0.05,4,4,0,0,1,1,0.766,1,0.7674,0.763,0.7576
20,2x2x2,poisson,INT,0.05,4,4,0,0,1,1,1,0.0338,0.0394,0.037,0.0356
20,2x2x2,poisson,PAR,0.01,4,4,0,0,1,1,1,0.003,0.0026,0.0032,0.0028
20,2x2x2,poisson,RNK,0.01,4,4,0,0,1,1,1,0.0106,0.011,0.0088,0.0098
20,2x2x2,poisson,ART,0.01,4,4,0,0,1,1,0.6742,1,0.6734,0.668,0.6708
20,2x2x2,poisson,INT,0.01,4,4,0,0,1,1,1,0.0062,0.0072,0.0058,0.0048
20,2x2x2,poisson,PAR,0.05,8,8,0,0,1,1,1,0.0128,0.0128,0.013,0.013
20,2x2x2,poisson,RNK,0.05,8,8,0,0,1,1,1,0.0166,0.0164,0.017,0.0162
20,2x2x2,poisson,ART,0.05,8,8,0,0,1,1,0.9872,1,0.988,0.9864,0.9868
20,2x2x2,poisson,INT,0.05,8,8,0,0,1,1,1,0.0142,0.014,0.0146,0.0136
20,2x2x2,poisson,PAR,0.01,8,8,0,0,1,1,1,0.0022,0.002,0.0022,0.002
20,2x2x2,poisson,RNK,0.01,8,8,0,0,1,1,1,0.0024,0.0022,0.0024,0.0022
20,2x2x2,poisson,ART,0.01,8,8,0,0,1,1,0.981,1,0.9816,0.9816,0.982
20,2x2x2,poisson,INT,0.01,8,8,0,0,1,1,1,0.0018,0.0018,0.0018,0.0018
20,2x2x2,poisson,PAR,0.05,0.5,0,0,0,0.9996,0.0474,0.0462,0.0502,0.049,0.0444,0.047
20,2x2x2,poisson,RNK,0.05,0.5,0,0,0,0.9974,0.0492,0.0458,0.0482,0.0498,0.046,0.048
20,2x2x2,poisson,ART,0.05,0.5,0,0,0,0.9974,0.0666,0.0616,0.0614,0.0654,0.0618,0.0636
20,2x2x2,poisson,INT,0.05,0.5,0,0,0,0.9988,0.0474,0.0462,0.0488,0.0504,0.0466,0.0466
20,2x2x2,poisson,PAR,0.01,0.5,0,0,0,0.995,0.0074,0.0108,0.0104,0.0096,0.0086,0.0112
20,2x2x2,poisson,RNK,0.01,0.5,0,0,0,0.993,0.0086,0.0098,0.01,0.0092,0.0092,0.0102
20,2x2x2,poisson,ART,0.01,0.5,0,0,0,0.9898,0.015,0.015,0.016,0.016,0.0138,0.015
20,2x2x2,poisson,INT,0.01,0.5,0,0,0,0.995,0.0084,0.011,0.0114,0.0102,0.0088,0.0118
20,2x2x2,poisson,PAR,0.05,1,0,0,0,1,0.0444,0.0432,0.041,0.0426,0.0364,0.0454
20,2x2x2,poisson,RNK,0.05,1,0,0,0,1,0.0498,0.056,0.0422,0.0476,0.0468,0.0478
20,2x2x2,poisson,ART,0.05,1,0,0,0,1,0.0812,0.0756,0.0836,0.077,0.0764,0.0762
20,2x2x2,poisson,INT,0.05,1,0,0,0,1,0.0492,0.0546,0.044,0.0452,0.0446,0.0496
20,2x2x2,poisson,PAR,0.01,1,0,0,0,1,0.0076,0.0102,0.0074,0.0086,0.0094,0.008
20,2x2x2,poisson,RNK,0.01,1,0,0,0,1,0.0086,0.0094,0.0092,0.0094,0.0096,0.01
20,2x2x2,poisson,ART,0.01,1,0,0,0,1,0.0194,0.0192,0.0232,0.0204,0.0212,0.0212
20,2x2x2,poisson,INT,0.01,1,0,0,0,1,0.0072,0.012,0.0086,0.0082,0.0106,0.0108
20,2x2x2,poisson,PAR,0.05,2,0,0,0,1,0.0328,0.033,0.0322,0.0316,0.0354,0.0382
20,2x2x2,poisson,RNK,0.05,2,0,0,0,1,0.0434,0.0456,0.047,0.0442,0.0478,0.0438
20,2x2x2,poisson,ART,0.05,2,0,0,0,1,0.1746,0.1838,0.177,0.1744,0.1714,0.1782
20,2x2x2,poisson,INT,0.05,2,0,0,0,1,0.0418,0.042,0.0418,0.0402,0.0454,0.0436
20,2x2x2,poisson,PAR,0.01,2,0,0,0,1,0.0058,0.0064,0.0048,0.0038,0.0066,0.0056
20,2x2x2,poisson,RNK,0.01,2,0,0,0,1,0.0076,0.009,0.0084,0.0064,0.0094,0.009
20,2x2x2,poisson,ART,0.01,2,0,0,0,1,0.066,0.064,0.0614,0.0602,0.064,0.0638
20,2x2x2,poisson,INT,0.01,2,0,0,0,1,0.0074,0.0076,0.0092,0.006,0.0092,0.0068
20,2x2x2,poisson,PAR,0.05,4,0,0,0,1,0.0272,0.0284,0.028,0.028,0.0302,0.0288
20,2x2x2,poisson,RNK,0.05,4,0,0,0,1,0.0356,0.0388,0.0354,0.0292,0.0372,0.036
20,2x2x2,poisson,ART,0.05,4,0,0,0,1,0.7376,0.7362,0.7348,0.7308,0.7414,0.745
20,2x2x2,poisson,INT,0.05,4,0,0,0,1,0.0314,0.0322,0.0296,0.0278,0.0352,0.0332
20,2x2x2,poisson,PAR,0.01,4,0,0,0,1,0.0034,0.0032,0.0032,0.0036,0.0042,0.0042
20,2x2x2,poisson,RNK,0.01,4,0,0,0,1,0.0074,0.004,0.0056,0.0064,0.007,0.005
20,2x2x2,poisson,ART,0.01,4,0,0,0,1,0.5424,0.5416,0.5478,0.547,0.547,0.553
20,2x2x2,poisson,INT,0.01,4,0,0,0,1,0.0044,0.0036,0.0042,0.005,0.0058,0.0054
20,2x2x2,poisson,PAR,0.05,8,0,0,0,1,0.0276,0.0276,0.0244,0.0244,0.0282,0.0278
20,2x2x2,poisson,RNK,0.05,8,0,0,0,1,0.0306,0.0316,0.0246,0.0248,0.0312,0.0308
20,2x2x2,poisson,ART,0.05,8,0,0,0,1,0.9684,0.969,0.9642,0.97,0.9664,0.9678
20,2x2x2,poisson,INT,0.05,8,0,0,0,1,0.0288,0.029,0.025,0.0248,0.0296,0.0286
20,2x2x2,poisson,PAR,0.01,8,0,0,0,1,0.0044,0.0044,0.0042,0.0042,0.0052,0.0046
20,2x2x2,poisson,RNK,0.01,8,0,0,0,1,0.0048,0.0056,0.0044,0.0044,0.0054,0.0048
20,2x2x2,poisson,ART,0.01,8,0,0,0,1,0.9052,0.9068,0.9014,0.9084,0.9064,0.909
20,2x2x2,poisson,INT,0.01,8,0,0,0,1,0.0038,0.0046,0.0036,0.0036,0.0048,0.0048
20,2x2x2,likert,PAR,0.05,0,0,0,0,0.0468,0.0474,0.0536,0.0512,0.0506,0.049,0.0514
20,2x2x2,likert,RNK,0.05,0,0,0,0,0.0462,0.0498,0.0522,0.053,0.0512,0.0464,0.0516
20,2x2x2,likert,ART,0.05,0,0,0,0,0.1042,0.113,0.113,0.1174,0.1064,0.1088,0.1134
20,2x2x2,likert,INT,0.05,0,0,0,0,0.0464,0.0498,0.0502,0.052,0.0512,0.0452,0.0516
20,2x2x2,likert,PAR,0.01,0,0,0,0,0.0114,0.011,0.0088,0.0112,0.01,0.0098,0.0108
20,2x2x2,likert,RNK,0.01,0,0,0,0,0.0106,0.0104,0.0106,0.0108,0.0114,0.0094,0.011
20,2x2x2,likert,ART,0.01,0,0,0,0,0.0416,0.0446,0.0416,0.0448,0.0424,0.0414,0.0424
20,2x2x2,likert,INT,0.01,0,0,0,0,0.0106,0.0106,0.01,0.011,0.0108,0.009,0.0122
20,2x2x2,likert,PAR,0.05,0.5,0.5,0,0,0.7628,0.7618,0.0622,0.0512,0.0544,0.0482,0.0466
20,2x2x2,likert,RNK,0.05,0.5,0.5,0,0,0.7682,0.7716,0.0534,0.051,0.0528,0.0514,0.046
20,2x2x2,likert,ART,0.05,0.5,0.5,0,0,0.7382,0.7402,0.1228,0.1376,0.1254,0.1274,0.1202
20,2x2x2,likert,INT,0.05,0.5,0.5,0,0,0.78,0.776,0.0528,0.0474,0.053,0.05,0.0474
20,2x2x2,likert,PAR,0.01,0.5,0.5,0,0,0.5506,0.5412,0.0096,0.0096,0.0114,0.0098,0.0088
20,2x2x2,likert,RNK,0.01,0.5,0.5,0,0,0.5584,0.5578,0.0084,0.011,0.0104,0.0104,0.0094
20,2x2x2,likert,ART,0.01,0.5,0.5,0,0,0.5546,0.5556,0.0482,0.055,0.0516,0.0518,0.049
20,2x2x2,likert,INT,0.01,0.5,0.5,0,0,0.5644,0.5632,0.0082,0.0102,0.0098,0.0106,0.009
20,2x2x2,likert,PAR,0.05,1,1,0,0,0.9968,0.9964,0.151,0.051,0.0496,0.0466,0.0524
20,2x2x2,likert,RNK,0.05,1,1,0,0,0.9974,0.9974,0.095,0.0532,0.0504,0.0508,0.048
20,2x2x2,likert,ART,0.05,1,1,0,0,0.9962,0.9936,0.132,0.27,0.1334,0.136,0.1322
20,2x2x2,likert,INT,0.05,1,1,0,0,0.9976,0.9976,0.1016,0.0522,0.0492,0.0498,0.0516
20,2x2x2,likert,PAR,0.01,1,1,0,0,0.9884,0.9854,0.058,0.0088,0.0092,0.0086,0.011
20,2x2x2,likert,RNK,0.01,1,1,0,0,0.991,0.9896,0.0316,0.0104,0.0106,0.0086,0.01
20,2x2x2,likert,ART,0.01,1,1,0,0,0.984,0.9854,0.0582,0.1484,0.055,0.0552,0.0574
20,2x2x2,likert,INT,0.01,1,1,0,0,0.9918,0.99,0.0346,0.01,0.01,0.0086,0.011
20,2x2x2,likert,PAR,0.05,2,2,0,0,1,1,0.5756,0.0482,0.0508,0.0512,0.0542
20,2x2x2,likert,RNK,0.05,2,2,0,0,1,1,0.3842,0.0478,0.0488,0.0516,0.0486
20,2x2x2,likert,ART,0.05,2,2,0,0,1,0.9998,0.2444,0.6618,0.2468,0.2406,0.2492
20,2x2x2,likert,INT,0.05,2,2,0,0,1,1,0.3812,0.0494,0.0478,0.0512,0.051
20,2x2x2,likert,PAR,0.01,2,2,0,0,1,0.9996,0.4548,0.011,0.0114,0.0114,0.01
20,2x2x2,likert,RNK,0.01,2,2,0,0,0.9998,0.9998,0.2812,0.0112,0.009,0.0098,0.0122
20,2x2x2,likert,ART,0.01,2,2,0,0,0.9996,0.9992,0.1366,0.565,0.1426,0.1426,0.142
20,2x2x2,likert,INT,0.01,2,2,0,0,1,0.9998,0.2616,0.01,0.0086,0.0112,0.0108
20,2x2x2,likert,PAR,0.05,4,4,0,0,1,1,0.7954,0.0444,0.0464,0.0478,0.045
20,2x2x2,likert,RNK,0.05,4,4,0,0,1,1,0.5972,0.0474,0.0456,0.0464,0.0506
20,2x2x2,likert,ART,0.05,4,4,0,0,0.9996,0.9996,0.422,0.85,0.415,0.4194,0.4278
20,2x2x2,likert,INT,0.05,4,4,0,0,1,1,0.5884,0.0454,0.0432,0.0458,0.0464
20,2x2x2,likert,PAR,0.01,4,4,0,0,0.9998,0.9998,0.7326,0.0086,0.0084,0.008,0.0086
20,2x2x2,likert,RNK,0.01,4,4,0,0,1,1,0.5184,0.0088,0.0092,0.0066,0.0106
20,2x2x2,likert,ART,0.01,4,4,0,0,0.9994,0.9994,0.3152,0.7994,0.3104,0.3122,0.32
20,2x2x2,likert,INT,0.01,4,4,0,0,1,1,0.4986,0.0088,0.0088,0.0068,0.0088
20,2x2x2,likert,PAR,0.05,8,8,0,0,0.999,0.999,0.878,0.039,0.042,0.0416,0.0456
20,2x2x2,likert,RNK,0.05,8,8,0,0,0.999,0.999,0.5486,0.0386,0.0416,0.0408,0.043
20,2x2x2,likert,ART,0.05,8,8,0,0,0.9996,0.9996,0.6252,0.9188,0.6354,0.6346,0.623
20,2x2x2,likert,INT,0.05,8,8,0,0,0.9992,0.9992,0.5421,0.0418,0.0414,0.042,0.0444
20,2x2x2,likert,PAR,0.01,8,8,0,0,0.9984,0.9984,0.8428,0.0072,0.011,0.012,0.0078
20,2x2x2,likert,RNK,0.01,8,8,0,0,0.9984,0.9984,0.4956,0.0066,0.0102,0.0094,0.008
20,2x2x2,likert,ART,0.01,8,8,0,0,0.9986,0.9986,0.5574,0.8882,0.5656,0.558,0.557
20,2x2x2,likert,INT,0.01,8,8,0,0,0.9986,0.9986,0.4881,0.01,0.0106,0.0102,0.0072
20,2x2x2,likert,PAR,0.05,0.5,0,0,0,0.7732,0.0558,0.0506,0.05,0.05,0.051,0.052
20,2x2x2,likert,RNK,0.05,0.5,0,0,0,0.781,0.054,0.0492,0.0492,0.047,0.0514,0.0508
20,2x2x2,likert,ART,0.05,0.5,0,0,0,0.7384,0.1118,0.1114,0.1156,0.1054,0.1136,0.1118
20,2x2x2,likert,INT,0.05,0.5,0,0,0,0.7888,0.054,0.0488,0.0492,0.046,0.0506,0.0518
20,2x2x2,likert,PAR,0.01,0.5,0,0,0,0.546,0.0104,0.009,0.0088,0.011,0.012,0.011
20,2x2x2,likert,RNK,0.01,0.5,0,0,0,0.5546,0.01,0.0094,0.0072,0.0102,0.011,0.0106
20,2x2x2,likert,ART,0.01,0.5,0,0,0,0.5434,0.0412,0.0406,0.0394,0.041,0.04,0.0458
20,2x2x2,likert,INT,0.01,0.5,0,0,0,0.5672,0.01,0.0088,0.0084,0.0102,0.0122,0.01
20,2x2x2,likert,PAR,0.05,1,0,0,0,0.9978,0.0484,0.0494,0.0526,0.0542,0.0532,0.0528
20,2x2x2,likert,RNK,0.05,1,0,0,0,0.9982,0.0526,0.0494,0.0558,0.053,0.0528,0.0564
20,2x2x2,likert,ART,0.05,1,0,0,0,0.9822,0.1326,0.134,0.1306,0.1248,0.1326,0.1386
20,2x2x2,likert,INT,0.05,1,0,0,0,0.9988,0.0514,0.0494,0.0536,0.0528,0.054,0.0558
20,2x2x2,likert,PAR,0.01,1,0,0,0,0.99,0.0096,0.0116,0.0094,0.009,0.0102,0.0134
20,2x2x2,likert,RNK,0.01,1,0,0,0,0.9904,0.0086,0.011,0.0108,0.0104,0.011,0.0132
20,2x2x2,likert,ART,0.01,1,0,0,0,0.9626,0.0528,0.0598,0.0536,0.0542,0.0582,0.06
20,2x2x2,likert,INT,0.01,1,0,0,0,0.9924,0.0096,0.0126,0.0104,0.0098,0.0106,0.0128
20,2x2x2,likert,PAR,0.05,2,0,0,0,1,0.0518,0.051,0.0522,0.044,0.0456,0.0514
20,2x2x2,likert,RNK,0.05,2,0,0,0,1,0.051,0.0514,0.0524,0.047,0.0472,0.0516
20,2x2x2,likert,ART,0.05,2,0,0,0,0.9962,0.2162,0.223,0.2118,0.2094,0.2202,0.224
20,2x2x2,likert,INT,0.05,2,0,0,0,1,0.0522,0.0508,0.0516,0.0446,0.0484,0.0496
20,2x2x2,likert,PAR,0.01,2,0,0,0,0.9998,0.0088,0.0098,0.0134,0.011,0.0078,0.0112
20,2x2x2,likert,RNK,0.01,2,0,0,0,0.9998,0.01,0.0094,0.0134,0.0104,0.0088,0.0116
20,2x2x2,likert,ART,0.01,2,0,0,0,0.9934,0.116,0.1164,0.117,0.115,0.1166,0.1168
20,2x2x2,likert,INT,0.01,2,0,0,0,0.9998,0.0098,0.0098,0.0124,0.0108,0.009,0.0116
20,2x2x2,likert,PAR,0.05,4,0,0,0,0.999,0.0494,0.0466,0.048,0.0442,0.05,0.045
20,2x2x2,likert,RNK,0.05,4,0,0,0,0.9996,0.0504,0.047,0.0478,0.0464,0.0528,0.0468
20,2x2x2,likert,ART,0.05,4,0,0,0,0.995,0.3712,0.3696,0.363,0.36,0.375,0.3784
20,2x2x2,likert,INT,0.05,4,0,0,0,0.9996,0.051,0.0434,0.0488,0.0446,0.0518,0.046
20,2x2x2,likert,PAR,0.01,4,0,0,0,0.997,0.0098,0.0096,0.0086,0.0096,0.009,0.0082
20,2x2x2,likert,RNK,0.01,4,0,0,0,0.9982,0.0108,0.0096,0.0098,0.0088,0.0098,0.0094
20,2x2x2,likert,ART,0.01,4,0,0,0,0.9938,0.2574,0.26,0.2542,0.2492,0.265,0.2588
20,2x2x2,likert,INT,0.01,4,0,0,0,0.9982,0.0104,0.0092,0.0086,0.009,0.01,0.0094
20,2x2x2,likert,PAR,0.05,8,0,0,0,0.992,0.044,0.0442,0.0434,0.0446,0.0488,0.0472
20,2x2x2,likert,RNK,0.05,8,0,0,0,0.9932,0.0428,0.0452,0.0454,0.0446,0.0482,0.0476
20,2x2x2,likert,ART,0.05,8,0,0,0,0.9936,0.5772,0.568,0.566,0.5648,0.565,0.5604
20,2x2x2,likert,INT,0.05,8,0,0,0,0.9952,0.0431,0.0453,0.0465,0.0471,0.0441,0.0467
20,2x2x2,likert,PAR,0.01,8,0,0,0,0.988,0.0074,0.0064,0.008,0.0076,0.009,0.0084
20,2x2x2,likert,RNK,0.01,8,0,0,0,0.9888,0.007,0.0066,0.0082,0.008,0.01,0.0082
20,2x2x2,likert,ART,0.01,8,0,0,0,0.9908,0.4852,0.4784,0.4812,0.4768,0.4762,0.4748
20,2x2x2,likert,INT,0.01,8,0,0,0,0.9908,0.0076,0.0068,0.0088,0.0088,0.0082,0.0078
20,3x3x3,norm,PAR,0.05,0,0,0,0,0.0508,0.0498,0.0544,0.048,0.0496,0.0506,0.0452
20,3x3x3,norm,RNK,0.05,0,0,0,0,0.0514,0.05,0.0576,0.048,0.0498,0.0526,0.044
20,3x3x3,norm,ART,0.05,0,0,0,0,0.0502,0.0494,0.0486,0.0572,0.0494,0.0508,0.0434
20,3x3x3,norm,INT,0.05,0,0,0,0,0.0516,0.0484,0.0548,0.0472,0.0484,0.05,0.045
20,3x3x3,norm,PAR,0.01,0,0,0,0,0.007,0.0112,0.0116,0.0086,0.012,0.0096,0.0088
20,3x3x3,norm,RNK,0.01,0,0,0,0,0.007,0.0112,0.0136,0.0086,0.0106,0.011,0.0086
20,3x3x3,norm,ART,0.01,0,0,0,0,0.0084,0.0118,0.009,0.0134,0.0116,0.012,0.0092
20,3x3x3,norm,INT,0.01,0,0,0,0,0.0066,0.0108,0.0116,0.0082,0.0124,0.0098,0.0092
20,3x3x3,norm,PAR,0.05,0.5,0.5,0,0,0.9938,0.9944,0.0448,0.0484,0.0492,0.0502,0.0504
20,3x3x3,norm,RNK,0.05,0.5,0.5,0,0,0.9926,0.9914,0.0446,0.0458,0.0494,0.0536,0.0482
20,3x3x3,norm,ART,0.05,0.5,0.5,0,0,0.9922,0.992,0.0442,0.0434,0.0488,0.0506,0.0488
20,3x3x3,norm,INT,0.05,0.5,0.5,0,0,0.9938,0.9944,0.0446,0.0492,0.051,0.0506,0.0494
20,3x3x3,norm,PAR,0.01,0.5,0.5,0,0,0.9806,0.9764,0.0094,0.01,0.0094,0.0078,0.0094
20,3x3x3,norm,RNK,0.01,0.5,0.5,0,0,0.9736,0.9728,0.0098,0.0102,0.0104,0.0098,0.011
20,3x3x3,norm,ART,0.01,0.5,0.5,0,0,0.9738,0.9734,0.0104,0.0084,0.0098,0.0092,0.0086
20,3x3x3,norm,INT,0.01,0.5,0.5,0,0,0.9802,0.9768,0.0092,0.009,0.0098,0.0072,0.0092
20,3x3x3,norm,PAR,0.05,1,1,0,0,1,1,0.0484,0.048,0.0534,0.0474,0.0464
20,3x3x3,norm,RNK,0.05,1,1,0,0,1,1,0.0558,0.049,0.0492,0.0516,0.0518
20,3x3x3,norm,ART,0.05,1,1,0,0,1,1,0.0508,0.0508,0.0496,0.0502,0.0502
20,3x3x3,norm,INT,0.05,1,1,0,0,1,1,0.0462,0.0476,0.0542,0.0478,0.047
20,3x3x3,norm,PAR,0.01,1,1,0,0,1,1,0.0092,0.011,0.0106,0.0112,0.0074
20,3x3x3,norm,RNK,0.01,1,1,0,0,1,1,0.011,0.0088,0.011,0.0112,0.008
20,3x3x3,norm,ART,0.01,1,1,0,0,1,1,0.0104,0.0086,0.0114,0.011,0.0068
20,3x3x3,norm,INT,0.01,1,1,0,0,1,1,0.0074,0.0108,0.0108,0.0116,0.0082
20,3x3x3,norm,PAR,0.05,2,2,0,0,1,1,0.0534,0.0466,0.0486,0.0512,0.0446
20,3x3x3,norm,RNK,0.05,2,2,0,0,1,1,0.271,0.045,0.0492,0.0544,0.0484
20,3x3x3,norm,ART,0.05,2,2,0,0,1,1,0.0446,0.0522,0.0456,0.0496,0.0408
20,3x3x3,norm,INT,0.05,2,2,0,0,1,1,0.0406,0.0476,0.049,0.0528,0.0456
20,3x3x3,norm,PAR,0.01,2,2,0,0,1,1,0.0082,0.0094,0.009,0.011,0.0088
20,3x3x3,norm,RNK,0.01,2,2,0,0,1,1,0.1104,0.009,0.0088,0.0102,0.0082
20,3x3x3,norm,ART,0.01,2,2,0,0,1,1,0.0086,0.0074,0.0078,0.0108,0.0072
20,3x3x3,norm,INT,0.01,2,2,0,0,1,1,0.0058,0.0088,0.0084,0.009,0.0078
20,3x3x3,norm,PAR,0.05,4,4,0,0,1,1,0.0464,0.05,0.0448,0.052,0.0492
20,3x3x3,norm,RNK,0.05,4,4,0,0,1,1,0.9266,0.0446,0.0506,0.0488,0.0556
20,3x3x3,norm,ART,0.05,4,4,0,0,1,1,0.05,0.044,0.0446,0.0524,0.0462
20,3x3x3,norm,INT,0.05,4,4,0,0,1,1,0.1124,0.0474,0.0456,0.053,0.0518
20,3x3x3,norm,PAR,0.01,4,4,0,0,1,1,0.009,0.0098,0.0092,0.0078,0.0112
20,3x3x3,norm,RNK,0.01,4,4,0,0,1,1,0.8874,0.0098,0.0096,0.0094,0.013
20,3x3x3,norm,ART,0.01,4,4,0,0,1,1,0.01,0.0096,0.009,0.0084,0.0124
20,3x3x3,norm,INT,0.01,4,4,0,0,1,1,0.0334,0.0108,0.0094,0.0092,0.0124
20,3x3x3,norm,PAR,0.05,8,8,0,0,1,1,0.048,0.053,0.0482,0.0522,0.0508
20,3x3x3,norm,RNK,0.05,8,8,0,0,1,1,0.984,0.051,0.0458,0.0476,0.0552
20,3x3x3,norm,ART,0.05,8,8,0,0,1,1,0.0572,0.0504,0.0494,0.05,0.0488
20,3x3x3,norm,INT,0.05,8,8,0,0,1,1,0.686,0.0472,0.0504,0.0544,0.0646
20,3x3x3,norm,PAR,0.01,8,8,0,0,1,1,0.0094,0.0108,0.008,0.0088,0.011
20,3x3x3,norm,RNK,0.01,8,8,0,0,1,1,0.9762,0.0108,0.0076,0.0096,0.014
20,3x3x3,norm,ART,0.01,8,8,0,0,1,1,0.0118,0.0102,0.007,0.0092,0.012
20,3x3x3,norm,INT,0.01,8,8,0,0,1,1,0.4938,0.0114,0.011,0.011,0.0144
20,3x3x3,norm,PAR,0.05,0.5,0,0,0,0.9962,0.0508,0.051,0.0482,0.05,0.049,0.0476
20,3x3x3,norm,RNK,0.05,0.5,0,0,0,0.9944,0.0526,0.0484,0.0494,0.0522,0.0478,0.0488
20,3x3x3,norm,ART,0.05,0.5,0,0,0,0.9946,0.0518,0.0508,0.0492,0.0534,0.0468,0.0518
20,3x3x3,norm,INT,0.05,0.5,0,0,0,0.9962,0.0512,0.0532,0.0502,0.0506,0.0494,0.0472
20,3x3x3,norm,PAR,0.01,0.5,0,0,0,0.9802,0.0102,0.0106,0.0104,0.01,0.0084,0.007
20,3x3x3,norm,RNK,0.01,0.5,0,0,0,0.9738,0.0108,0.0106,0.0108,0.0098,0.009,0.0084
20,3x3x3,norm,ART,0.01,0.5,0,0,0,0.9744,0.0102,0.0106,0.0112,0.0098,0.0088,0.0088
20,3x3x3,norm,INT,0.01,0.5,0,0,0,0.9802,0.0112,0.01,0.0104,0.0104,0.0086,0.008
20,3x3x3,norm,PAR,0.05,1,0,0,0,1,0.0452,0.0448,0.0504,0.0474,0.0462,0.0518
20,3x3x3,norm,RNK,0.05,1,0,0,0,1,0.0462,0.0454,0.0486,0.0496,0.0482,0.0516
20,3x3x3,norm,ART,0.05,1,0,0,0,1,0.0438,0.051,0.0462,0.0482,0.0496,0.0512
20,3x3x3,norm,INT,0.05,1,0,0,0,1,0.0452,0.0438,0.052,0.0472,0.0456,0.0526
20,3x3x3,norm,PAR,0.01,1,0,0,0,1,0.0068,0.009,0.008,0.0092,0.0082,0.0104
20,3x3x3,norm,RNK,0.01,1,0,0,0,1,0.0072,0.0092,0.01,0.0094,0.0096,0.0112
